case,caseDisposition,caseName,dateArgument,dateDecision,docket,issue,issueArea,lawType,lowerCourtDisagreement,petitioner,respondent,sctCite,shortName,term,testPart,ticker,voteMargin
73,5.0,"DENNIS BATES, et al. v. DOW AGROSCIENCES LLC",1/10/2005,4/27/2005,03-388,100020.0,10.0,3.0,0.0,152.0,128.0,125 S.Ct. 1788,Bates v. Dow Agrosciences,2004,,XLB,5
73,5.0,"DENNIS BATES, et al. v. DOW AGROSCIENCES LLC",1/10/2005,4/27/2005,03-388,100020.0,10.0,3.0,0.0,152.0,128.0,125 S.Ct. 1788,Bates v. Dow Agrosciences,2004,XLB,DOW,5
74,2.0,"JENNIFER M. GRANHOLM, GOVERNOR OF MICHIGAN, et al. v. ELEANOR HEALD, et al.",12/7/2004,5/16/2005,03-1116,80110.0,8.0,1.0,0.0,211.0,134.0,125 S.Ct. 1885,"Granholm, Gov. of Michigan v. Heald",2004,XLP,SAM,1
74,2.0,"JENNIFER M. GRANHOLM, GOVERNOR OF MICHIGAN, et al. v. ELEANOR HEALD, et al.",12/7/2004,5/16/2005,03-1116,80110.0,8.0,1.0,0.0,211.0,134.0,125 S.Ct. 1885,"Granholm, Gov. of Michigan v. Heald",2004,XLP,STZ,1
74,2.0,"JENNIFER M. GRANHOLM, GOVERNOR OF MICHIGAN, et al. v. ELEANOR HEALD, et al.",12/7/2004,5/16/2005,03-1116,80110.0,8.0,1.0,0.0,211.0,134.0,125 S.Ct. 1885,"Granholm, Gov. of Michigan v. Heald",2004,,SAM,1
74,2.0,"JENNIFER M. GRANHOLM, GOVERNOR OF MICHIGAN, et al. v. ELEANOR HEALD, et al.",12/7/2004,5/16/2005,03-1116,80110.0,8.0,1.0,0.0,211.0,134.0,125 S.Ct. 1885,"Granholm, Gov. of Michigan v. Heald",2004,,STZ,1
74,2.0,"JENNIFER M. GRANHOLM, GOVERNOR OF MICHIGAN, et al. v. ELEANOR HEALD, et al.",12/7/2004,5/16/2005,03-1116,80110.0,8.0,1.0,0.0,211.0,134.0,125 S.Ct. 1885,"Granholm, Gov. of Michigan v. Heald",2004,,XLP,1
75,4.0,"LINDA LINGLE, GOVERNOR OF HAWAII, et al. v. CHEVRON U.S.A. INC.",2/22/2005,5/23/2005,04-163,40070.0,4.0,2.0,1.0,211.0,198.0,125 S.Ct. 2074,"Lingle, Gov. of Hawaii v. Chevron",2004,XLE,CVX,9
75,4.0,"LINDA LINGLE, GOVERNOR OF HAWAII, et al. v. CHEVRON U.S.A. INC.",2/22/2005,5/23/2005,04-163,40070.0,4.0,2.0,1.0,211.0,198.0,125 S.Ct. 2074,"Lingle, Gov. of Hawaii v. Chevron",2004,,CVX,9
75,4.0,"LINDA LINGLE, GOVERNOR OF HAWAII, et al. v. CHEVRON U.S.A. INC.",2/22/2005,5/23/2005,04-163,40070.0,4.0,2.0,1.0,211.0,198.0,125 S.Ct. 2074,"Lingle, Gov. of Hawaii v. Chevron",2004,,XLE,9
76,4.0,"DOUGLAS SPECTOR, et al. v. NORWEGIAN CRUISE LINE LTD.",2/28/2005,6/6/2005,03-1388,20210.0,2.0,3.0,0.0,140.0,116.0,125 S.Ct. 2169,Spector v. Norwegian Cruise Line,2004,,XLY,3
77,5.0,"MERCK KGAA v. INTEGRA LIFESCIENCES I, LTD., et al.",4/20/2005,6/13/2005,03-1237,80180.0,8.0,6.0,1.0,143.0,172.0,125 S.Ct. 2372,KGAA v. Integra Lifesciences I,2004,,IART,9
77,5.0,"MERCK KGAA v. INTEGRA LIFESCIENCES I, LTD., et al.",4/20/2005,6/13/2005,03-1237,80180.0,8.0,6.0,1.0,143.0,172.0,125 S.Ct. 2372,KGAA v. Integra Lifesciences I,2004,,MRK,9
77,5.0,"MERCK KGAA v. INTEGRA LIFESCIENCES I, LTD., et al.",4/20/2005,6/13/2005,03-1237,80180.0,8.0,6.0,1.0,143.0,172.0,125 S.Ct. 2372,KGAA v. Integra Lifesciences I,2004,,XLV,9
77,5.0,"MERCK KGAA v. INTEGRA LIFESCIENCES I, LTD., et al.",4/20/2005,6/13/2005,03-1237,80180.0,8.0,6.0,1.0,143.0,172.0,125 S.Ct. 2372,KGAA v. Integra Lifesciences I,2004,XLV,IART,9
77,5.0,"MERCK KGAA v. INTEGRA LIFESCIENCES I, LTD., et al.",4/20/2005,6/13/2005,03-1237,80180.0,8.0,6.0,1.0,143.0,172.0,125 S.Ct. 2372,KGAA v. Integra Lifesciences I,2004,XLV,MRK,9
78,2.0,"AMERICAN TRUCKING ASSOCIATIONS, INC. AND USF HOLLAND, INC. v. MICHIGAN PUBLIC SERVICE COMMISSION et al.",4/26/2005,6/20/2005,03-1230,80110.0,8.0,1.0,0.0,245.0,4.0,125 S.Ct. 2419,AM. Trucking Ass'n v. Mich. Pub. Serv. Comm'n,2004,,YRCW,9
78,2.0,"AMERICAN TRUCKING ASSOCIATIONS, INC. AND USF HOLLAND, INC. v. MICHIGAN PUBLIC SERVICE COMMISSION et al.",4/26/2005,6/20/2005,03-1230,80110.0,8.0,1.0,0.0,245.0,4.0,125 S.Ct. 2419,AM. Trucking Ass'n v. Mich. Pub. Serv. Comm'n,2004,,XLI,9
78,2.0,"AMERICAN TRUCKING ASSOCIATIONS, INC. AND USF HOLLAND, INC. v. MICHIGAN PUBLIC SERVICE COMMISSION et al.",4/26/2005,6/20/2005,03-1230,80110.0,8.0,1.0,0.0,245.0,4.0,125 S.Ct. 2419,AM. Trucking Ass'n v. Mich. Pub. Serv. Comm'n,2004,XLI,YRCW,9
80,2.0,"IBP, INC. v. GABRIEL ALVAREZ, INDIVIDUALLY AND ON BEHALF OF ALL OTHERS SIMILARLY SITUATED, et al.",10/3/2005,11/8/2005,03-1238,70040.0,7.0,3.0,0.0,158.0,145.0,126 S.Ct. 514,IBP v. Alvarez,2005,,DF,9
80,2.0,"IBP, INC. v. GABRIEL ALVAREZ, INDIVIDUALLY AND ON BEHALF OF ALL OTHERS SIMILARLY SITUATED, et al.",10/3/2005,11/8/2005,03-1238,70040.0,7.0,3.0,0.0,158.0,145.0,126 S.Ct. 514,IBP v. Alvarez,2005,,PBJ,9
80,2.0,"IBP, INC. v. GABRIEL ALVAREZ, INDIVIDUALLY AND ON BEHALF OF ALL OTHERS SIMILARLY SITUATED, et al.",10/3/2005,11/8/2005,03-1238,70040.0,7.0,3.0,0.0,158.0,145.0,126 S.Ct. 514,IBP v. Alvarez,2005,,TSN,9
81,4.0,"VOLVO TRUCKS NORTH AMERICA, INC. v. REEDER-SIMCO GMC, INC.",10/31/2005,1/10/2006,04-905,80010.0,8.0,3.0,1.0,184.0,125.0,126 S.Ct. 860,Volvo v. GMC,2005,,VOLV,5
82,3.0,"UNITHERM FOOD SYSTEMS, INC. v. SWIFT-ECKRICH, INC., DBA CONAGRA REFRIGERATED FOODS",11/2/2005,1/23/2006,04-597,90340.0,9.0,4.0,0.0,158.0,158.0,126 S.Ct. 980,Unitherm Food Systems,2005,,CAG,5
82,3.0,"UNITHERM FOOD SYSTEMS, INC. v. SWIFT-ECKRICH, INC., DBA CONAGRA REFRIGERATED FOODS",11/2/2005,1/23/2006,04-597,90340.0,9.0,4.0,0.0,158.0,158.0,126 S.Ct. 980,Unitherm Food Systems,2005,,PBJ,5
83,5.0,"ANTHONY ASH et al. v. TYSON FOODS, INC.",,2/21/2006,05-379,20060.0,2.0,3.0,0.0,182.0,151.0,126 S.Ct. 1195,Ash v. Tyson Foods,2005,,PBJ,9
83,5.0,"ANTHONY ASH et al. v. TYSON FOODS, INC.",,2/21/2006,05-379,20060.0,2.0,3.0,0.0,182.0,151.0,126 S.Ct. 1195,Ash v. Tyson Foods,2005,,TSN,9
84,3.0,"DOMINO'S PIZZA, INC., et al. v. JOHN MCDONALD",12/6/2005,2/22/2006,04-593,20400.0,2.0,3.0,0.0,161.0,161.0,126 S.Ct. 1246,Domino's Pizza v. McDonald,2005,,DPZ,8
84,3.0,"DOMINO'S PIZZA, INC., et al. v. JOHN MCDONALD",12/6/2005,2/22/2006,04-593,20400.0,2.0,3.0,0.0,161.0,161.0,126 S.Ct. 1246,Domino's Pizza v. McDonald,2005,,DRI,8
84,3.0,"DOMINO'S PIZZA, INC., et al. v. JOHN MCDONALD",12/6/2005,2/22/2006,04-593,20400.0,2.0,3.0,0.0,161.0,161.0,126 S.Ct. 1246,Domino's Pizza v. McDonald,2005,,YUM,8
85,3.0,"TEXACO INC. v. FOUAD N. DAGHER, et al.",1/10/2006,2/28/2006,04-805,80010.0,8.0,3.0,1.0,198.0,195.0,126 S.Ct. 1276,Texaco v. Dagher,2005,,CVX,8
86,5.0,"ILLINOIS TOOL WORKS INC., et al. v. INDEPENDENT INK, INC.",11/29/2005,3/1/2006,04-1329,80010.0,8.0,3.0,0.0,173.0,184.0,126 S.Ct. 1281,Illinois Tool Works v. Indep. Ink,2005,XLI,ITW,8
86,5.0,"ILLINOIS TOOL WORKS INC., et al. v. INDEPENDENT INK, INC.",11/29/2005,3/1/2006,04-1329,80010.0,8.0,3.0,0.0,173.0,184.0,126 S.Ct. 1281,Illinois Tool Works v. Indep. Ink,2005,,ITW,8
87,5.0,"MERRILL LYNCH, PIERCE, FENNER & SMITH INC. v. SHADI DABIT",1/18/2006,3/21/2006,04-1371,100030.0,10.0,6.0,0.0,119.0,145.0,126 S.Ct. 1503,Merrill Lynch v. Dabit,2005,,MER,8
87,5.0,"MERRILL LYNCH, PIERCE, FENNER & SMITH INC. v. SHADI DABIT",1/18/2006,3/21/2006,04-1371,100030.0,10.0,6.0,0.0,119.0,145.0,126 S.Ct. 1503,Merrill Lynch v. Dabit,2005,,XLE,8
87,5.0,"MERRILL LYNCH, PIERCE, FENNER & SMITH INC. v. SHADI DABIT",1/18/2006,3/21/2006,04-1371,100030.0,10.0,6.0,0.0,119.0,145.0,126 S.Ct. 1503,Merrill Lynch v. Dabit,2005,XLE,MER,8
88,5.0,"EBAY INC., et al. v. MERCEXCHANGE, L. L. C.",3/29/2006,5/15/2006,05-130,80210.0,8.0,6.0,0.0,233.0,172.0,126 S.Ct. 1837,Ebay v. Mercexchange,2005,,EBAY,9
88,5.0,"EBAY INC., et al. v. MERCEXCHANGE, L. L. C.",3/29/2006,5/15/2006,05-130,80210.0,8.0,6.0,0.0,233.0,172.0,126 S.Ct. 1837,Ebay v. Mercexchange,2005,,XLK,9
88,5.0,"EBAY INC., et al. v. MERCEXCHANGE, L. L. C.",3/29/2006,5/15/2006,05-130,80210.0,8.0,6.0,0.0,233.0,172.0,126 S.Ct. 1837,Ebay v. Mercexchange,2005,XLK,EBAY,9
89,5.0,"MOHAWK INDUSTRIES, INC. v. SHIRLEY WILLIAMS et al.",4/26/2006,6/5/2006,05-465,90280.0,9.0,,0.0,154.0,151.0,126 S.Ct. 2016,Mohawk Indus. v. Williams,2005,XLY,MHK,9
89,5.0,"MOHAWK INDUSTRIES, INC. v. SHIRLEY WILLIAMS et al.",4/26/2006,6/5/2006,05-465,90280.0,9.0,,0.0,154.0,151.0,126 S.Ct. 2016,Mohawk Indus. v. Williams,2005,,MHK,9
89,5.0,"MOHAWK INDUSTRIES, INC. v. SHIRLEY WILLIAMS et al.",4/26/2006,6/5/2006,05-465,90280.0,9.0,,0.0,154.0,151.0,126 S.Ct. 2016,Mohawk Indus. v. Williams,2005,,XLY,9
90,2.0,"BP AMERICA PRODUCTION COMPANY, SUCCESSOR IN INTEREST TO AMOCO PRODUCTION COMPANY, et al. v. REJANE BURTON, ACTING ASSISTANT SECRETARY, LAND AND MINERALS MANAGEMENT, DEPARTMENT OF THE INTERIOR, et al.",10/4/2006,12/11/2006,05-669,90480.0,9.0,6.0,0.0,198.0,326.0,127 S.Ct. 638,BP American Prod. v. Burton,2006,XES,BP,7
90,2.0,"BP AMERICA PRODUCTION COMPANY, SUCCESSOR IN INTEREST TO AMOCO PRODUCTION COMPANY, et al. v. REJANE BURTON, ACTING ASSISTANT SECRETARY, LAND AND MINERALS MANAGEMENT, DEPARTMENT OF THE INTERIOR, et al.",10/4/2006,12/11/2006,05-669,90480.0,9.0,6.0,0.0,198.0,326.0,127 S.Ct. 638,BP American Prod. v. Burton,2006,XES,XLE,7
90,2.0,"BP AMERICA PRODUCTION COMPANY, SUCCESSOR IN INTEREST TO AMOCO PRODUCTION COMPANY, et al. v. REJANE BURTON, ACTING ASSISTANT SECRETARY, LAND AND MINERALS MANAGEMENT, DEPARTMENT OF THE INTERIOR, et al.",10/4/2006,12/11/2006,05-669,90480.0,9.0,6.0,0.0,198.0,326.0,127 S.Ct. 638,BP American Prod. v. Burton,2006,,BP,7
90,2.0,"BP AMERICA PRODUCTION COMPANY, SUCCESSOR IN INTEREST TO AMOCO PRODUCTION COMPANY, et al. v. REJANE BURTON, ACTING ASSISTANT SECRETARY, LAND AND MINERALS MANAGEMENT, DEPARTMENT OF THE INTERIOR, et al.",10/4/2006,12/11/2006,05-669,90480.0,9.0,6.0,0.0,198.0,326.0,127 S.Ct. 638,BP American Prod. v. Burton,2006,,XES,7
90,2.0,"BP AMERICA PRODUCTION COMPANY, SUCCESSOR IN INTEREST TO AMOCO PRODUCTION COMPANY, et al. v. REJANE BURTON, ACTING ASSISTANT SECRETARY, LAND AND MINERALS MANAGEMENT, DEPARTMENT OF THE INTERIOR, et al.",10/4/2006,12/11/2006,05-669,90480.0,9.0,6.0,0.0,198.0,326.0,127 S.Ct. 638,BP American Prod. v. Burton,2006,,XLE,7
90,2.0,"BP AMERICA PRODUCTION COMPANY, SUCCESSOR IN INTEREST TO AMOCO PRODUCTION COMPANY, et al. v. REJANE BURTON, ACTING ASSISTANT SECRETARY, LAND AND MINERALS MANAGEMENT, DEPARTMENT OF THE INTERIOR, et al.",10/4/2006,12/11/2006,05-669,90480.0,9.0,6.0,0.0,198.0,326.0,127 S.Ct. 638,BP American Prod. v. Burton,2006,XLE,BP,7
90,2.0,"BP AMERICA PRODUCTION COMPANY, SUCCESSOR IN INTEREST TO AMOCO PRODUCTION COMPANY, et al. v. REJANE BURTON, ACTING ASSISTANT SECRETARY, LAND AND MINERALS MANAGEMENT, DEPARTMENT OF THE INTERIOR, et al.",10/4/2006,12/11/2006,05-669,90480.0,9.0,6.0,0.0,198.0,326.0,127 S.Ct. 638,BP American Prod. v. Burton,2006,XLE,XES,7
91,4.0,"MEDIMMUNE, INC. v. GENENTECH, INC., et al.",10/4/2006,1/9/2007,05-608,90230.0,9.0,1.0,0.0,173.0,177.0,127 S.Ct. 764,Medimmune v. Genetech,2006,,AZN,7
91,4.0,"MEDIMMUNE, INC. v. GENENTECH, INC., et al.",10/4/2006,1/9/2007,05-608,90230.0,9.0,1.0,0.0,173.0,177.0,127 S.Ct. 764,Medimmune v. Genetech,2006,,XPH,7
91,4.0,"MEDIMMUNE, INC. v. GENENTECH, INC., et al.",10/4/2006,1/9/2007,05-608,90230.0,9.0,1.0,0.0,173.0,177.0,127 S.Ct. 764,Medimmune v. Genetech,2006,XPH,AZN,7
92,5.0,NORFOLK SOUTHERN RAILWAY COMPANY v. TIMOTHY SORRELL,10/10/2006,1/10/2007,05-746,80070.0,8.0,3.0,0.0,231.0,145.0,127 S.Ct. 799,Norfolk Southern v. Sorrell,2006,,NSC,9
92,5.0,NORFOLK SOUTHERN RAILWAY COMPANY v. TIMOTHY SORRELL,10/10/2006,1/10/2007,05-746,80070.0,8.0,3.0,0.0,231.0,145.0,127 S.Ct. 799,Norfolk Southern v. Sorrell,2006,,XLI,9
92,5.0,NORFOLK SOUTHERN RAILWAY COMPANY v. TIMOTHY SORRELL,10/10/2006,1/10/2007,05-746,80070.0,8.0,3.0,0.0,231.0,145.0,127 S.Ct. 799,Norfolk Southern v. Sorrell,2006,XLI,NSC,9
93,5.0,"PHILIP MORRIS USA v. MAYOLA WILLIAMS, PERSONAL REPRESENTATIVE OF THE ESTATE OF JESSE D. WILLIAMS, DECEASED",10/31/2006,2/20/2007,05-1256,80080.0,8.0,2.0,0.0,143.0,208.0,127 S.Ct. 1057,Philip Morris USA v. Williams,2006,,MO,1
93,5.0,"PHILIP MORRIS USA v. MAYOLA WILLIAMS, PERSONAL REPRESENTATIVE OF THE ESTATE OF JESSE D. WILLIAMS, DECEASED",10/31/2006,2/20/2007,05-1256,80080.0,8.0,2.0,0.0,143.0,208.0,127 S.Ct. 1057,Philip Morris USA v. Williams,2006,,XLP,1
93,5.0,"PHILIP MORRIS USA v. MAYOLA WILLIAMS, PERSONAL REPRESENTATIVE OF THE ESTATE OF JESSE D. WILLIAMS, DECEASED",10/31/2006,2/20/2007,05-1256,80080.0,8.0,2.0,0.0,143.0,208.0,127 S.Ct. 1057,Philip Morris USA v. Williams,2006,XLP,MO,1
94,5.0,"WEYERHAEUSER COMPANY V.ROSS-SIMMONS HARDWOOD LUMBER COMPANY, INC.",11/28/2006,2/20/2007,05-381,80010.0,8.0,3.0,0.0,243.0,243.0,127 S.Ct. 1069,Weyerhaeuser Co. v. Ross-Simmons Hardwood Lumber,2006,XLF,WY,9
94,5.0,"WEYERHAEUSER COMPANY V.ROSS-SIMMONS HARDWOOD LUMBER COMPANY, INC.",11/28/2006,2/20/2007,05-381,80010.0,8.0,3.0,0.0,243.0,243.0,127 S.Ct. 1069,Weyerhaeuser Co. v. Ross-Simmons Hardwood Lumber,2006,,WY,9
94,5.0,"WEYERHAEUSER COMPANY V.ROSS-SIMMONS HARDWOOD LUMBER COMPANY, INC.",11/28/2006,2/20/2007,05-381,80010.0,8.0,3.0,0.0,243.0,243.0,127 S.Ct. 1069,Weyerhaeuser Co. v. Ross-Simmons Hardwood Lumber,2006,,XLF,9
95,5.0,TRAVELERS CASUALTY & SURETY COMPANY OF AMERICA v. PACIFIC GAS AND ELECTRIC COMPANY,1/16/2007,3/20/2007,05-1429,60010.0,6.0,3.0,0.0,171.0,148.0,127 S.Ct. 1199,Travelers Cas. & Sur. v. Pacific Gas and Elec.,2006,,PCG,9
95,5.0,TRAVELERS CASUALTY & SURETY COMPANY OF AMERICA v. PACIFIC GAS AND ELECTRIC COMPANY,1/16/2007,3/20/2007,05-1429,60010.0,6.0,3.0,0.0,171.0,148.0,127 S.Ct. 1199,Travelers Cas. & Sur. v. Pacific Gas and Elec.,2006,,TRV.7041,9
95,5.0,TRAVELERS CASUALTY & SURETY COMPANY OF AMERICA v. PACIFIC GAS AND ELECTRIC COMPANY,1/16/2007,3/20/2007,05-1429,60010.0,6.0,3.0,0.0,171.0,148.0,127 S.Ct. 1199,Travelers Cas. & Sur. v. Pacific Gas and Elec.,2006,,XLU,9
95,5.0,TRAVELERS CASUALTY & SURETY COMPANY OF AMERICA v. PACIFIC GAS AND ELECTRIC COMPANY,1/16/2007,3/20/2007,05-1429,60010.0,6.0,3.0,0.0,171.0,148.0,127 S.Ct. 1199,Travelers Cas. & Sur. v. Pacific Gas and Elec.,2006,XLU,PCG,9
95,5.0,TRAVELERS CASUALTY & SURETY COMPANY OF AMERICA v. PACIFIC GAS AND ELECTRIC COMPANY,1/16/2007,3/20/2007,05-1429,60010.0,6.0,3.0,0.0,171.0,148.0,127 S.Ct. 1199,Travelers Cas. & Sur. v. Pacific Gas and Elec.,2006,XLU,TRV.7041,9
96,3.0,"ROCKWELL INTERNATIONAL CORP., et al. v. UNITED STATES et al.",12/5/2006,3/27/2007,05-1272,80070.0,8.0,3.0,1.0,176.0,27.0,127 S.Ct. 1397,Rockwell Int'l v. U.S.,2006,,ROK,4
96,3.0,"ROCKWELL INTERNATIONAL CORP., et al. v. UNITED STATES et al.",12/5/2006,3/27/2007,05-1272,80070.0,8.0,3.0,1.0,176.0,27.0,127 S.Ct. 1397,Rockwell Int'l v. U.S.,2006,,XLI,4
96,3.0,"ROCKWELL INTERNATIONAL CORP., et al. v. UNITED STATES et al.",12/5/2006,3/27/2007,05-1272,80070.0,8.0,3.0,1.0,176.0,27.0,127 S.Ct. 1397,Rockwell Int'l v. U.S.,2006,XLI,ROK,4
97,5.0,"ENVIRONMENTAL DEFENSE, et al. v. DUKE ENERGY CORPORATION, et al.",11/1/2006,4/2/2007,05-848,80130.0,8.0,3.0,0.0,150.0,219.0,127 S.Ct. 1423,Envtl. Def. v. Duke Energy,2006,,DUK,9
97,5.0,"ENVIRONMENTAL DEFENSE, et al. v. DUKE ENERGY CORPORATION, et al.",11/1/2006,4/2/2007,05-848,80130.0,8.0,3.0,0.0,150.0,219.0,127 S.Ct. 1423,Envtl. Def. v. Duke Energy,2006,,XLU,9
97,5.0,"ENVIRONMENTAL DEFENSE, et al. v. DUKE ENERGY CORPORATION, et al.",11/1/2006,4/2/2007,05-848,80130.0,8.0,3.0,0.0,150.0,219.0,127 S.Ct. 1423,Envtl. Def. v. Duke Energy,2006,XLU,DUK,9
98,4.0,"MASSACHUSETTS, et al. v. ENVIRONMENTAL PROTECTION AGENCY et al.",11/29/2006,4/2/2007,05-1120,90240.0,9.0,1.0,1.0,28.0,333.0,127 S.Ct. 1438,Mass. v. EPA,2006,,F,1
98,4.0,"MASSACHUSETTS, et al. v. ENVIRONMENTAL PROTECTION AGENCY et al.",11/29/2006,4/2/2007,05-1120,90240.0,9.0,1.0,1.0,28.0,333.0,127 S.Ct. 1438,Mass. v. EPA,2006,,GM,1
98,4.0,"MASSACHUSETTS, et al. v. ENVIRONMENTAL PROTECTION AGENCY et al.",11/29/2006,4/2/2007,05-1120,90240.0,9.0,1.0,1.0,28.0,333.0,127 S.Ct. 1438,Mass. v. EPA,2006,,TM,1
98,4.0,"MASSACHUSETTS, et al. v. ENVIRONMENTAL PROTECTION AGENCY et al.",11/29/2006,4/2/2007,05-1120,90240.0,9.0,1.0,1.0,28.0,333.0,127 S.Ct. 1438,Mass. v. EPA,2006,,XLY,1
98,4.0,"MASSACHUSETTS, et al. v. ENVIRONMENTAL PROTECTION AGENCY et al.",11/29/2006,4/2/2007,05-1120,90240.0,9.0,1.0,1.0,28.0,333.0,127 S.Ct. 1438,Mass. v. EPA,2006,XLY,F,1
98,4.0,"MASSACHUSETTS, et al. v. ENVIRONMENTAL PROTECTION AGENCY et al.",11/29/2006,4/2/2007,05-1120,90240.0,9.0,1.0,1.0,28.0,333.0,127 S.Ct. 1438,Mass. v. EPA,2006,XLY,GM,1
98,4.0,"MASSACHUSETTS, et al. v. ENVIRONMENTAL PROTECTION AGENCY et al.",11/29/2006,4/2/2007,05-1120,90240.0,9.0,1.0,1.0,28.0,333.0,127 S.Ct. 1438,Mass. v. EPA,2006,XLY,TM,1
99,2.0,"GLOBAL CROSSING TELECOMMUNICATIONS, INC. v. METROPHONES TELECOMMUNICATIONS, INC.",10/10/2006,4/17/2007,05-705,80340.0,8.0,3.0,0.0,205.0,205.0,127 S.Ct. 1513,Global Crossing Telecomm. v. Metrophones Telecomm.,2006,IYZ,GLBC,5
99,2.0,"GLOBAL CROSSING TELECOMMUNICATIONS, INC. v. METROPHONES TELECOMMUNICATIONS, INC.",10/10/2006,4/17/2007,05-705,80340.0,8.0,3.0,0.0,205.0,205.0,127 S.Ct. 1513,Global Crossing Telecomm. v. Metrophones Telecomm.,2006,IYZ,VOX,5
99,2.0,"GLOBAL CROSSING TELECOMMUNICATIONS, INC. v. METROPHONES TELECOMMUNICATIONS, INC.",10/10/2006,4/17/2007,05-705,80340.0,8.0,3.0,0.0,205.0,205.0,127 S.Ct. 1513,Global Crossing Telecomm. v. Metrophones Telecomm.,2006,IYZ,XLF,5
99,2.0,"GLOBAL CROSSING TELECOMMUNICATIONS, INC. v. METROPHONES TELECOMMUNICATIONS, INC.",10/10/2006,4/17/2007,05-705,80340.0,8.0,3.0,0.0,205.0,205.0,127 S.Ct. 1513,Global Crossing Telecomm. v. Metrophones Telecomm.,2006,XLF,GLBC,5
99,2.0,"GLOBAL CROSSING TELECOMMUNICATIONS, INC. v. METROPHONES TELECOMMUNICATIONS, INC.",10/10/2006,4/17/2007,05-705,80340.0,8.0,3.0,0.0,205.0,205.0,127 S.Ct. 1513,Global Crossing Telecomm. v. Metrophones Telecomm.,2006,XLF,VOX,5
99,2.0,"GLOBAL CROSSING TELECOMMUNICATIONS, INC. v. METROPHONES TELECOMMUNICATIONS, INC.",10/10/2006,4/17/2007,05-705,80340.0,8.0,3.0,0.0,205.0,205.0,127 S.Ct. 1513,Global Crossing Telecomm. v. Metrophones Telecomm.,2006,XLF,IYZ,5
99,2.0,"GLOBAL CROSSING TELECOMMUNICATIONS, INC. v. METROPHONES TELECOMMUNICATIONS, INC.",10/10/2006,4/17/2007,05-705,80340.0,8.0,3.0,0.0,205.0,205.0,127 S.Ct. 1513,Global Crossing Telecomm. v. Metrophones Telecomm.,2006,,GLBC,5
99,2.0,"GLOBAL CROSSING TELECOMMUNICATIONS, INC. v. METROPHONES TELECOMMUNICATIONS, INC.",10/10/2006,4/17/2007,05-705,80340.0,8.0,3.0,0.0,205.0,205.0,127 S.Ct. 1513,Global Crossing Telecomm. v. Metrophones Telecomm.,2006,,VOX,5
99,2.0,"GLOBAL CROSSING TELECOMMUNICATIONS, INC. v. METROPHONES TELECOMMUNICATIONS, INC.",10/10/2006,4/17/2007,05-705,80340.0,8.0,3.0,0.0,205.0,205.0,127 S.Ct. 1513,Global Crossing Telecomm. v. Metrophones Telecomm.,2006,,IYZ,5
99,2.0,"GLOBAL CROSSING TELECOMMUNICATIONS, INC. v. METROPHONES TELECOMMUNICATIONS, INC.",10/10/2006,4/17/2007,05-705,80340.0,8.0,3.0,0.0,205.0,205.0,127 S.Ct. 1513,Global Crossing Telecomm. v. Metrophones Telecomm.,2006,,XLF,5
100,3.0,MICROSOFT CORPORATION v. AT&T CORP.,2/21/2007,4/30/2007,05-1056,80210.0,8.0,6.0,1.0,133.0,133.0,127 S.Ct. 1746,Microsoft v. AT&T,2006,XLK,MSFT,6
100,3.0,MICROSOFT CORPORATION v. AT&T CORP.,2/21/2007,4/30/2007,05-1056,80210.0,8.0,6.0,1.0,133.0,133.0,127 S.Ct. 1746,Microsoft v. AT&T,2006,XLK,TFX,6
100,3.0,MICROSOFT CORPORATION v. AT&T CORP.,2/21/2007,4/30/2007,05-1056,80210.0,8.0,6.0,1.0,133.0,133.0,127 S.Ct. 1746,Microsoft v. AT&T,2006,XLK,VOX,6
100,3.0,MICROSOFT CORPORATION v. AT&T CORP.,2/21/2007,4/30/2007,05-1056,80210.0,8.0,6.0,1.0,133.0,133.0,127 S.Ct. 1746,Microsoft v. AT&T,2006,XLK,IYZ,6
100,3.0,MICROSOFT CORPORATION v. AT&T CORP.,2/21/2007,4/30/2007,05-1056,80210.0,8.0,6.0,1.0,133.0,133.0,127 S.Ct. 1746,Microsoft v. AT&T,2006,XLK,XLF,6
100,3.0,MICROSOFT CORPORATION v. AT&T CORP.,2/21/2007,4/30/2007,05-1056,80210.0,8.0,6.0,1.0,133.0,133.0,127 S.Ct. 1746,Microsoft v. AT&T,2006,XLK,XLV,6
100,3.0,MICROSOFT CORPORATION v. AT&T CORP.,2/21/2007,4/30/2007,05-1056,80210.0,8.0,6.0,1.0,133.0,133.0,127 S.Ct. 1746,Microsoft v. AT&T,2006,XLK,XLY,6
100,3.0,MICROSOFT CORPORATION v. AT&T CORP.,2/21/2007,4/30/2007,05-1056,80210.0,8.0,6.0,1.0,133.0,133.0,127 S.Ct. 1746,Microsoft v. AT&T,2006,XLV,MSFT,6
100,3.0,MICROSOFT CORPORATION v. AT&T CORP.,2/21/2007,4/30/2007,05-1056,80210.0,8.0,6.0,1.0,133.0,133.0,127 S.Ct. 1746,Microsoft v. AT&T,2006,XLV,TFX,6
100,3.0,MICROSOFT CORPORATION v. AT&T CORP.,2/21/2007,4/30/2007,05-1056,80210.0,8.0,6.0,1.0,133.0,133.0,127 S.Ct. 1746,Microsoft v. AT&T,2006,XLV,VOX,6
