"","Case","Index","Symbol","estimate","error","t.value","p.value","sig","dateDecision","sctCite","term","docket","shortName"
"190",31,"WLB","XLE","-0.002430","0.012308","-0.197430","0.843491","","2/19/2002","122 S.Ct. 941",2001,"00-1307","Barnhart, Comm'r of Soc. Sec. v. Sigmon Coal"
"191",31,"WLB","ACI","-0.027376","0.026449","-1.035049","0.300646","","2/19/2002","122 S.Ct. 941",2001,"00-1307","Barnhart, Comm'r of Soc. Sec. v. Sigmon Coal"
"192",31,"WLB","BTU","-0.016314","0.024232","-0.673249","0.500789","","2/19/2002","122 S.Ct. 941",2001,"00-1307","Barnhart, Comm'r of Soc. Sec. v. Sigmon Coal"
"193",31,"WLB","CLD","-0.011053","0.006465","-1.709565","0.087346","*","2/19/2002","122 S.Ct. 941",2001,"00-1307","Barnhart, Comm'r of Soc. Sec. v. Sigmon Coal"
"194",31,"WLB","WLB","-0.010630","0.008401","-1.265375","0.205737","","2/19/2002","122 S.Ct. 941",2001,"00-1307","Barnhart, Comm'r of Soc. Sec. v. Sigmon Coal"
"195",32,"SPY","AT","0.001231","0.022023","0.055895","0.955425","","3/4/2002","122 S.Ct. 1012",2001,"00-568","New York v. Fed. Energy Regulatory Comm'n"
"196",32,"SPY","CMS","0.014524","0.018975","0.765425","0.444018","","3/4/2002","122 S.Ct. 1012",2001,"00-568","New York v. Fed. Energy Regulatory Comm'n"
"197",32,"SPY","LNT","-0.006686","0.019310","-0.346254","0.729152","","3/4/2002","122 S.Ct. 1012",2001,"00-568","New York v. Fed. Energy Regulatory Comm'n"
"198",32,"SPY","XLU","0.001426","0.012744","0.111899","0.910904","","3/4/2002","122 S.Ct. 1012",2001,"00-568","New York v. Fed. Energy Regulatory Comm'n"
"199",32,"XLU","AT","0.006594","0.023269","0.283379","0.776886","","3/4/2002","122 S.Ct. 1012",2001,"00-568","New York v. Fed. Energy Regulatory Comm'n"
"200",32,"XLU","CMS","0.017586","0.019477","0.902902","0.366578","","3/4/2002","122 S.Ct. 1012",2001,"00-568","New York v. Fed. Energy Regulatory Comm'n"
"201",32,"XLU","LNT","-0.006599","0.019212","-0.343484","0.731235","","3/4/2002","122 S.Ct. 1012",2001,"00-568","New York v. Fed. Energy Regulatory Comm'n"
"202",33,"SPY","WWW","-0.012963","0.021025","-0.616563","0.537523","","3/19/2002","122 S.Ct. 1155",2001,"00-6029","Ragsdale v. Wolverine World Wide"
"203",33,"SPY","XLY","0.013954","0.008944","1.560173","0.118719","","3/19/2002","122 S.Ct. 1155",2001,"00-6029","Ragsdale v. Wolverine World Wide"
"204",33,"XLY","WWW","-0.012963","0.021025","-0.616563","0.537523","","3/19/2002","122 S.Ct. 1155",2001,"00-6029","Ragsdale v. Wolverine World Wide"
"205",34,"SPY","XLI","-0.004993","0.012022","-0.415338","0.677894","","4/29/2002","122 S.Ct. 1516",2001,"00-1250","US Airways v. Barnett"
"206",35,"SPY","T","-0.051490","0.024700","-2.084613","0.037104","**","5/13/2002","122 S.Ct. 1646",2001,"00-590","Verizon Communications v. FCC"
"207",35,"SPY","IYZ","-0.001189","0.014806","-0.080306","0.935994","","5/13/2002","122 S.Ct. 1646",2001,"00-590","Verizon Communications v. FCC"
"208",35,"SPY","XLY","0.005696","0.005243","1.086439","0.277285","","5/13/2002","122 S.Ct. 1646",2001,"00-590","Verizon Communications v. FCC"
"209",35,"SPY","VZ","0.036225","0.024783","1.461664","0.143833","","5/13/2002","122 S.Ct. 1646",2001,"00-590","Verizon Communications v. FCC"
"210",35,"IYZ","T","-0.028116","0.027168","-1.034891","0.300720","","5/13/2002","122 S.Ct. 1646",2001,"00-590","Verizon Communications v. FCC"
"211",35,"IYZ","XLY","0.006532","0.005256","1.242820","0.213934","","5/13/2002","122 S.Ct. 1646",2001,"00-590","Verizon Communications v. FCC"
"212",35,"IYZ","VZ","0.066302","0.028773","2.304310","0.021205","**","5/13/2002","122 S.Ct. 1646",2001,"00-590","Verizon Communications v. FCC"
"213",35,"XLY","T","-0.028714","0.027165","-1.057020","0.290502","","5/13/2002","122 S.Ct. 1646",2001,"00-590","Verizon Communications v. FCC"
"214",35,"XLY","IYZ","-0.001734","0.014809","-0.117090","0.906789","","5/13/2002","122 S.Ct. 1646",2001,"00-590","Verizon Communications v. FCC"
"215",35,"XLY","VZ","0.063349","0.028683","2.208618","0.027201","**","5/13/2002","122 S.Ct. 1646",2001,"00-590","Verizon Communications v. FCC"
"216",36,"SPY","T","0.077959","0.026984","2.889060","0.003864","***","5/20/2002","122 S.Ct. 1753",2001,"00-1531","Verizon v. Public Serv. Comm'n of MD"
"217",36,"SPY","VZ","0.005325","0.020416","0.260831","0.794223","","5/20/2002","122 S.Ct. 1753",2001,"00-1531","Verizon v. Public Serv. Comm'n of MD"
"218",36,"SPY","XLY","-0.007931","0.003952","-2.006727","0.044779","**","5/20/2002","122 S.Ct. 1753",2001,"00-1531","Verizon v. Public Serv. Comm'n of MD"
"219",36,"SPY","IYZ","-0.011561","0.013668","-0.845815","0.397656","","5/20/2002","122 S.Ct. 1753",2001,"00-1531","Verizon v. Public Serv. Comm'n of MD"
"220",36,"XLY","T","0.051999","0.028493","1.824984","0.068003","*","5/20/2002","122 S.Ct. 1753",2001,"00-1531","Verizon v. Public Serv. Comm'n of MD"
"221",36,"XLY","VZ","-0.018491","0.021879","-0.845159","0.398022","","5/20/2002","122 S.Ct. 1753",2001,"00-1531","Verizon v. Public Serv. Comm'n of MD"
"222",36,"XLY","IYZ","-0.011767","0.013669","-0.860863","0.389313","","5/20/2002","122 S.Ct. 1753",2001,"00-1531","Verizon v. Public Serv. Comm'n of MD"
"223",36,"IYZ","T","0.052326","0.028416","1.841439","0.065557","*","5/20/2002","122 S.Ct. 1753",2001,"00-1531","Verizon v. Public Serv. Comm'n of MD"
"224",36,"IYZ","VZ","-0.014818","0.021929","-0.675721","0.499218","","5/20/2002","122 S.Ct. 1753",2001,"00-1531","Verizon v. Public Serv. Comm'n of MD"
"225",36,"IYZ","XLY","-0.008363","0.003956","-2.113984","0.034517","**","5/20/2002","122 S.Ct. 1753",2001,"00-1531","Verizon v. Public Serv. Comm'n of MD"
"226",37,"SPY","CVX","-0.010053","0.017698","-0.568014","0.570025","","6/10/2002","122 S.Ct. 2045",2001,"00-1406","Chevron v. Echazabal"
"227",37,"SPY","XLE","-0.013300","0.010690","-1.244102","0.213462","","6/10/2002","122 S.Ct. 2045",2001,"00-1406","Chevron v. Echazabal"
"228",37,"XLE","CVX","-0.006861","0.023412","-0.293057","0.769479","","6/10/2002","122 S.Ct. 2045",2001,"00-1406","Chevron v. Echazabal"
"229",38,"SPY","JPM","0.008234","0.028592","0.287987","0.773357","","6/10/2002","122 S.Ct. 2054",2001,"01-651","JPMorgan v. Traffic Stream (BVI) Infrastrucutre Ltd."
"230",38,"SPY","XLF","-0.022818","0.012255","-1.861887","0.062619","*","6/10/2002","122 S.Ct. 2054",2001,"01-651","JPMorgan v. Traffic Stream (BVI) Infrastrucutre Ltd."
"231",38,"XLF","JPM","0.021784","0.033445","0.651330","0.514834","","6/10/2002","122 S.Ct. 2054",2001,"01-651","JPMorgan v. Traffic Stream (BVI) Infrastrucutre Ltd."
"232",39,"SPY","AET","-0.018884","0.019786","-0.954416","0.339873","","6/20/2002","122 S.Ct. 2151",2001,"00-1021","Prudential v. Moran"
"233",39,"SPY","CI","0.022092","0.021444","1.030226","0.302904","","6/20/2002","122 S.Ct. 2151",2001,"00-1021","Prudential v. Moran"
"234",39,"SPY","CNC","-0.039200","0.077050","-0.508759","0.610921","","6/20/2002","122 S.Ct. 2151",2001,"00-1021","Prudential v. Moran"
"235",39,"SPY","HUM","-0.035816","0.032940","-1.087296","0.276906","","6/20/2002","122 S.Ct. 2151",2001,"00-1021","Prudential v. Moran"
"236",39,"SPY","UNH","0.014433","0.022975","0.628194","0.529877","","6/20/2002","122 S.Ct. 2151",2001,"00-1021","Prudential v. Moran"
"237",39,"SPY","WLP","0.011948","0.025069","0.476611","0.633639","","6/20/2002","122 S.Ct. 2151",2001,"00-1021","Prudential v. Moran"
"238",39,"SPY","XLV","-0.001173","0.005763","-0.203536","0.838716","","6/20/2002","122 S.Ct. 2151",2001,"00-1021","Prudential v. Moran"
"239",39,"XLV","AET","-0.033132","0.021933","-1.510608","0.130888","","6/20/2002","122 S.Ct. 2151",2001,"00-1021","Prudential v. Moran"
"240",39,"XLV","CI","0.003684","0.024673","0.149311","0.881308","","6/20/2002","122 S.Ct. 2151",2001,"00-1021","Prudential v. Moran"
"241",39,"XLV","CNC","-0.072672","0.080230","-0.905790","0.365047","","6/20/2002","122 S.Ct. 2151",2001,"00-1021","Prudential v. Moran"
"242",39,"XLV","HUM","-0.045754","0.033574","-1.362785","0.172950","","6/20/2002","122 S.Ct. 2151",2001,"00-1021","Prudential v. Moran"
"243",39,"XLV","UNH","0.001811","0.024464","0.074027","0.940989","","6/20/2002","122 S.Ct. 2151",2001,"00-1021","Prudential v. Moran"
"244",39,"XLV","WLP","0.001221","0.026066","0.046843","0.962638","","6/20/2002","122 S.Ct. 2151",2001,"00-1021","Prudential v. Moran"
"245",40,"XLF","C","-0.079413","0.056125","-1.414937","0.157087","","10/15/2002","123 S.Ct. 584",2002,"01-896","Ford and Citibank v. McCauley"
"246",40,"XLF","F","-0.048323","0.090324","-0.534996","0.592653","","10/15/2002","123 S.Ct. 584",2002,"01-896","Ford and Citibank v. McCauley"
"247",40,"XLF","XLY","-0.010556","0.013356","-0.790380","0.429306","","10/15/2002","123 S.Ct. 584",2002,"01-896","Ford and Citibank v. McCauley"
"248",40,"XLY","C","-0.042606","0.061124","-0.697037","0.485780","","10/15/2002","123 S.Ct. 584",2002,"01-896","Ford and Citibank v. McCauley"
"249",40,"XLY","F","-0.017655","0.091269","-0.193440","0.846615","","10/15/2002","123 S.Ct. 584",2002,"01-896","Ford and Citibank v. McCauley"
"250",40,"XLY","XLF","0.041857","0.032218","1.299165","0.193887","","10/15/2002","123 S.Ct. 584",2002,"01-896","Ford and Citibank v. McCauley"
"251",41,"SPY","SYT","0.045232","0.040505","1.116690","0.264127","","11/5/2002","123 S.Ct. 366",2002,"01-757","Syngenta Crop Protection v. Henson"
"252",41,"SPY","XLB","0.002420","0.009450","0.256089","0.797882","","11/5/2002","123 S.Ct. 366",2002,"01-757","Syngenta Crop Protection v. Henson"
"253",41,"XLB","SYT","0.036285","0.035679","1.016976","0.309165","","11/5/2002","123 S.Ct. 366",2002,"01-757","Syngenta Crop Protection v. Henson"
"254",42,"SPY","YRCW","-0.044527","0.038439","-1.158380","0.246709","","11/5/2002","123 S.Ct. 371",2002,"01-270","Yellow Transp. v. Michigan"
"255",42,"SPY","XLI","-0.019545","0.014555","-1.342799","0.179337","","11/5/2002","123 S.Ct. 371",2002,"01-270","Yellow Transp. v. Michigan"
"256",42,"XLI","YRCW","-0.017694","0.035601","-0.497011","0.619181","","11/5/2002","123 S.Ct. 371",2002,"01-270","Yellow Transp. v. Michigan"
"257",43,"SPY","BC","-0.014496","0.017247","-0.840480","0.400639","","12/3/2002","123 S.Ct. 518",2002,"01-706","Sprietsma v. Mercury Marine, A div. of Brunswick"
"258",43,"SPY","XLI","-0.012611","0.010883","-1.158820","0.246530","","12/3/2002","123 S.Ct. 518",2002,"01-706","Sprietsma v. Mercury Marine, A div. of Brunswick"
"259",43,"XLI","BC","-0.011583","0.017849","-0.648949","0.516371","","12/3/2002","123 S.Ct. 518",2002,"01-706","Sprietsma v. Mercury Marine, A div. of Brunswick"
"260",44,"SPY","ACI","0.025387","0.026675","0.951706","0.341246","","1/15/2003","123 S.Ct. 748",2002,"01-705","Barnhart, Comm'r of Soc. Sec. v. Peabody Coal"
"261",44,"SPY","BTU","-0.013267","0.020059","-0.661392","0.508361","","1/15/2003","123 S.Ct. 748",2002,"01-705","Barnhart, Comm'r of Soc. Sec. v. Peabody Coal"
"262",44,"SPY","CLD","0.008985","0.009167","0.980141","0.327016","","1/15/2003","123 S.Ct. 748",2002,"01-705","Barnhart, Comm'r of Soc. Sec. v. Peabody Coal"
"263",44,"SPY","WLB","0.000834","0.000000","Inf","0.000000","***","1/15/2003","123 S.Ct. 748",2002,"01-705","Barnhart, Comm'r of Soc. Sec. v. Peabody Coal"
"264",44,"SPY","XLE","0.021566","0.012404","1.738639","0.082098","*","1/15/2003","123 S.Ct. 748",2002,"01-705","Barnhart, Comm'r of Soc. Sec. v. Peabody Coal"
"265",44,"XLE","ACI","0.015331","0.027157","0.564531","0.572393","","1/15/2003","123 S.Ct. 748",2002,"01-705","Barnhart, Comm'r of Soc. Sec. v. Peabody Coal"
"266",44,"XLE","BTU","-0.021173","0.020451","-1.035321","0.300519","","1/15/2003","123 S.Ct. 748",2002,"01-705","Barnhart, Comm'r of Soc. Sec. v. Peabody Coal"
"267",44,"XLE","CLD","0.009265","0.009169","1.010444","0.312282","","1/15/2003","123 S.Ct. 748",2002,"01-705","Barnhart, Comm'r of Soc. Sec. v. Peabody Coal"
"268",44,"XLE","WLB","0.000834","0.000000","Inf","0.000000","***","1/15/2003","123 S.Ct. 748",2002,"01-705","Barnhart, Comm'r of Soc. Sec. v. Peabody Coal"
"269",45,"SPY","BA","0.002575","0.021693","0.118700","0.905513","","3/4/2003","123 S.Ct. 1099",2002,"01-1209","Boeing v. U.S."
"270",45,"SPY","XLI","0.030940","0.019367","1.597573","0.110138","","3/4/2003","123 S.Ct. 1099",2002,"01-1209","Boeing v. U.S."
"271",45,"XLI","BA","0.000730","0.025430","0.028706","0.977099","","3/4/2003","123 S.Ct. 1099",2002,"01-1209","Boeing v. U.S."
"272",46,"SPY","LB","0.022533","0.019105","1.179431","0.238226","","3/4/2003","123 S.Ct. 1115",2002,"01-1015","Victor's Little Secret v. Secret Catalogue, Inc."
"273",46,"SPY","XLY","-0.005954","0.006807","-0.874723","0.381725","","3/4/2003","123 S.Ct. 1115",2002,"01-1015","Victor's Little Secret v. Secret Catalogue, Inc."
"274",46,"XLY","LB","0.022241","0.019126","1.162889","0.244874","","3/4/2003","123 S.Ct. 1115",2002,"01-1015","Victor's Little Secret v. Secret Catalogue, Inc."
"275",47,"SPY","CSX","-0.013065","0.014391","-0.907889","0.363937","","3/10/2003","123 S.Ct. 1210",2002,"01-963","Norfolk & Western Railway v. Ayers"
"276",47,"SPY","KSU","-0.011914","0.023953","-0.497396","0.618910","","3/10/2003","123 S.Ct. 1210",2002,"01-963","Norfolk & Western Railway v. Ayers"
"277",47,"SPY","NSC","-0.046355","0.017934","-2.584816","0.009743","***","3/10/2003","123 S.Ct. 1210",2002,"01-963","Norfolk & Western Railway v. Ayers"
"278",47,"SPY","UNP","-0.034756","0.014067","-2.470793","0.013481","**","3/10/2003","123 S.Ct. 1210",2002,"01-963","Norfolk & Western Railway v. Ayers"
"279",47,"SPY","XLI","-0.041693","0.016871","-2.471312","0.013462","**","3/10/2003","123 S.Ct. 1210",2002,"01-963","Norfolk & Western Railway v. Ayers"
"280",47,"XLI","CSX","-0.025717","0.016777","-1.532830","0.125318","","3/10/2003","123 S.Ct. 1210",2002,"01-963","Norfolk & Western Railway v. Ayers"
"281",47,"XLI","KSU","-0.016406","0.024424","-0.671712","0.501767","","3/10/2003","123 S.Ct. 1210",2002,"01-963","Norfolk & Western Railway v. Ayers"
"282",47,"XLI","NSC","-0.075526","0.024359","-3.100560","0.001932","***","3/10/2003","123 S.Ct. 1210",2002,"01-963","Norfolk & Western Railway v. Ayers"
"283",47,"XLI","UNP","-0.050342","0.017933","-2.807291","0.004996","***","3/10/2003","123 S.Ct. 1210",2002,"01-963","Norfolk & Western Railway v. Ayers"
"284",48,"SPY","PHS","0.066783","0.028741","2.323641","0.020145","**","4/7/2003","123 S.Ct. 1531",2002,"02-215","Pacificare Health Sys. v. Book"
"285",48,"SPY","XLV","0.001121","0.007858","0.142652","0.886565","","4/7/2003","123 S.Ct. 1531",2002,"02-215","Pacificare Health Sys. v. Book"
"286",48,"XLV","PHS","0.049390","0.029938","1.649756","0.098993","*","4/7/2003","123 S.Ct. 1531",2002,"02-215","Pacificare Health Sys. v. Book"
"287",49,"SPY","ALL","-0.024234","0.018947","-1.279012","0.200893","","4/7/2003","123 S.Ct. 1513",2002,"01-1289","State Farm v. Campbell"
"288",49,"SPY","PGR","0.013693","0.014623","0.936379","0.349078","","4/7/2003","123 S.Ct. 1513",2002,"01-1289","State Farm v. Campbell"
"289",49,"SPY","SAFT","0.010464","0.018829","0.555748","0.578383","","4/7/2003","123 S.Ct. 1513",2002,"01-1289","State Farm v. Campbell"
"290",49,"SPY","TRV","-0.021344","0.016832","-1.268076","0.204771","","4/7/2003","123 S.Ct. 1513",2002,"01-1289","State Farm v. Campbell"
"291",49,"SPY","XLF","-0.007474","0.015931","-0.469143","0.638967","","4/7/2003","123 S.Ct. 1513",2002,"01-1289","State Farm v. Campbell"
"292",49,"XLF","ALL","-0.037174","0.020484","-1.814804","0.069554","*","4/7/2003","123 S.Ct. 1513",2002,"01-1289","State Farm v. Campbell"
"293",49,"XLF","PGR","-0.006885","0.019079","-0.360872","0.718195","","4/7/2003","123 S.Ct. 1513",2002,"01-1289","State Farm v. Campbell"
"294",49,"XLF","SAFT","0.012010","0.018712","0.641850","0.520970","","4/7/2003","123 S.Ct. 1513",2002,"01-1289","State Farm v. Campbell"
"295",49,"XLF","TRV","-0.032868","0.018207","-1.805192","0.071045","*","4/7/2003","123 S.Ct. 1513",2002,"01-1289","State Farm v. Campbell"
"296",50,"SPY","XLP","-0.003982","0.007858","-0.506735","0.612341","","4/22/2003","123 S.Ct. 1655",2002,"01-593","Dole Food v. Patrickson"
"297",51,"SPY","AMGN","-0.015413","0.013253","-1.162982","0.244837","","5/19/2003","123 S.Ct. 1855",2002,"01-188","Pharm. Research and Mfr's of AM. v. Walsh, Comm'r, Maine Dept. of Human Serv."
"298",51,"SPY","AZN","-0.029752","0.011986","-2.482317","0.013053","**","5/19/2003","123 S.Ct. 1855",2002,"01-188","Pharm. Research and Mfr's of AM. v. Walsh, Comm'r, Maine Dept. of Human Serv."
"299",51,"SPY","BMY","-0.045528","0.020122","-2.262586","0.023661","**","5/19/2003","123 S.Ct. 1855",2002,"01-188","Pharm. Research and Mfr's of AM. v. Walsh, Comm'r, Maine Dept. of Human Serv."
"300",51,"SPY","JNJ","-0.011453","0.011101","-1.031717","0.302205","","5/19/2003","123 S.Ct. 1855",2002,"01-188","Pharm. Research and Mfr's of AM. v. Walsh, Comm'r, Maine Dept. of Human Serv."
"301",51,"SPY","LLY","0.009391","0.011051","0.849753","0.395462","","5/19/2003","123 S.Ct. 1855",2002,"01-188","Pharm. Research and Mfr's of AM. v. Walsh, Comm'r, Maine Dept. of Human Serv."
"302",51,"SPY","PFE","-0.045970","0.011858","-3.876725","0.000106","***","5/19/2003","123 S.Ct. 1855",2002,"01-188","Pharm. Research and Mfr's of AM. v. Walsh, Comm'r, Maine Dept. of Human Serv."
"303",51,"SPY","XLV","-0.025572","0.007421","-3.445745","0.000569","***","5/19/2003","123 S.Ct. 1855",2002,"01-188","Pharm. Research and Mfr's of AM. v. Walsh, Comm'r, Maine Dept. of Human Serv."
"304",51,"XLV","AMGN","-0.039737","0.016296","-2.438400","0.014752","**","5/19/2003","123 S.Ct. 1855",2002,"01-188","Pharm. Research and Mfr's of AM. v. Walsh, Comm'r, Maine Dept. of Human Serv."
"305",51,"XLV","AZN","-0.041257","0.012710","-3.245955","0.001171","***","5/19/2003","123 S.Ct. 1855",2002,"01-188","Pharm. Research and Mfr's of AM. v. Walsh, Comm'r, Maine Dept. of Human Serv."
"306",51,"XLV","BMY","-0.076248","0.022387","-3.405877","0.000660","***","5/19/2003","123 S.Ct. 1855",2002,"01-188","Pharm. Research and Mfr's of AM. v. Walsh, Comm'r, Maine Dept. of Human Serv."
